Date,Region,Product,Category,Quantity,Unit_Price,Discount,Revenue,Profit,Customer_Type
2024-10-16,East,Product_23,Electronics,2,375.47,0.0,750.94,78.51,Returning
2024-10-16,West,Product_16,Groceries,3,77.98,0.1,210.55,14.34,New
2024-10-16,East,Product_20,Electronics,4,281.03,0.05,1067.92,143.42,New
2024-10-16,East,Product_6,Beauty,4,107.99,0.0,431.95,86.3,Returning
2024-10-16,South,Product_27,Electronics,3,437.6,0.0,1312.79,87.16,Returning
2024-10-16,East,Product_28,Home Decor,4,35.01,0.1,126.02,18.92,New
2024-10-16,West,Product_14,Home Decor,1,275.11,0.05,261.36,19.74,Returning
2024-10-16,East,Product_4,Groceries,1,447.38,0.0,447.38,102.99,Returning
2024-10-16,West,Product_1,Electronics,1,111.59,0.0,111.59,7.44,New
2024-10-16,Central,Product_44,Electronics,1,491.3,0.0,491.3,36.12,Returning
2024-10-16,North,Product_22,Groceries,1,72.1,0.1,64.89,11.68,New
2024-10-16,East,Product_44,Clothing,1,393.96,0.1,354.57,28.5,New
2024-10-16,South,Product_30,Beauty,4,228.13,0.0,912.51,186.09,New
2024-10-16,South,Product_4,Beauty,1,466.97,0.05,443.62,34.38,Returning
2024-10-16,West,Product_44,Beauty,3,21.13,0.0,63.39,9.11,Returning
2024-10-16,East,Product_40,Groceries,2,34.17,0.05,64.91,4.53,Returning
2024-10-16,North,Product_2,Home Decor,1,93.85,0.0,93.85,13.51,Returning
2024-10-16,West,Product_25,Home Decor,3,369.79,0.0,1109.38,235.48,New
2024-10-16,Central,Product_1,Clothing,3,345.28,0.0,1035.84,132.68,Returning
2024-10-16,East,Product_50,Groceries,1,364.16,0.1,327.75,19.64,Returning
2024-10-16,West,Product_32,Home Decor,4,311.44,0.05,1183.49,91.8,Returning
2024-10-16,Central,Product_7,Clothing,1,5.28,0.1,4.75,1.03,Returning
2024-10-16,East,Product_1,Groceries,4,254.77,0.0,1019.08,195.99,Returning
2024-10-16,South,Product_15,Home Decor,3,177.37,0.1,478.89,46.09,Returning
2024-10-16,East,Product_39,Electronics,1,377.55,0.1,339.79,67.78,New
2024-10-16,Central,Product_12,Beauty,3,161.52,0.05,460.34,112.28,Returning
2024-10-16,East,Product_43,Clothing,1,434.67,0.15,369.47,58.59,Returning
2024-10-16,East,Product_26,Clothing,4,389.34,0.0,1557.37,211.53,Returning
2024-10-16,East,Product_29,Home Decor,4,374.73,0.0,1498.94,104.26,Returning
2024-10-16,South,Product_40,Groceries,4,70.47,0.1,253.7,36.61,New
2024-10-16,North,Product_15,Electronics,2,258.91,0.15,440.15,63.02,New
2024-10-16,South,Product_9,Beauty,1,158.36,0.05,150.45,11.77,Returning
2024-10-16,West,Product_33,Beauty,2,24.68,0.05,46.89,9.75,Returning
2024-10-16,North,Product_13,Beauty,1,370.81,0.0,370.81,48.28,Returning
2024-10-16,West,Product_28,Groceries,3,447.44,0.0,1342.31,171.63,Returning
2024-10-16,East,Product_28,Home Decor,4,300.49,0.0,1201.95,61.63,Returning
2024-10-16,South,Product_14,Home Decor,4,270.76,0.1,974.74,219.78,Returning
2024-10-16,North,Product_3,Clothing,4,305.23,0.05,1159.87,168.09,Returning
2024-10-16,East,Product_42,Clothing,1,110.17,0.0,110.17,12.79,Returning
2024-10-17,North,Product_43,Beauty,1,366.08,0.0,366.08,67.11,Returning
2024-10-17,East,Product_21,Electronics,2,146.26,0.05,277.89,57.81,Returning
2024-10-17,Central,Product_3,Clothing,4,459.07,0.05,1744.47,205.52,Returning
2024-10-17,South,Product_39,Groceries,2,272.09,0.05,516.97,52.75,New
2024-10-17,East,Product_42,Groceries,2,451.52,0.0,903.04,100.37,Returning
2024-10-17,Central,Product_11,Clothing,1,228.2,0.05,216.79,24.16,Returning
2024-10-17,North,Product_18,Electronics,3,45.74,0.0,137.23,14.71,Returning
2024-10-17,West,Product_19,Beauty,4,43.88,0.0,175.54,10.33,Returning
2024-10-17,Central,Product_36,Home Decor,2,325.84,0.0,651.67,126.84,Returning
2024-10-17,West,Product_13,Clothing,4,286.39,0.1,1030.99,81.44,Returning
2024-10-17,East,Product_31,Clothing,3,288.94,0.05,823.47,107.68,Returning
2024-10-17,South,Product_13,Clothing,2,217.55,0.05,413.34,97.69,Returning
2024-10-17,North,Product_38,Home Decor,2,6.5,0.0,13.01,0.65,Returning
2024-10-17,West,Product_39,Groceries,2,130.65,0.0,261.3,17.06,Returning
2024-10-17,East,Product_47,Electronics,3,272.1,0.1,734.67,116.04,Returning
2024-10-17,North,Product_33,Groceries,4,45.74,0.0,182.97,43.04,Returning
2024-10-17,West,Product_7,Electronics,4,135.39,0.05,514.47,102.9,New
2024-10-17,East,Product_35,Clothing,1,376.77,0.15,320.25,24.32,Returning
2024-10-17,West,Product_1,Clothing,1,37.62,0.0,37.62,5.04,Returning
2024-10-17,North,Product_30,Beauty,4,57.7,0.0,230.81,33.59,New
2024-10-17,East,Product_2,Electronics,2,464.22,0.0,928.43,111.44,Returning
2024-10-17,West,Product_33,Electronics,1,441.38,0.05,419.31,56.84,New
2024-10-17,Central,Product_41,Groceries,1,335.27,0.0,335.27,39.75,Returning
2024-10-17,Central,Product_37,Beauty,3,65.28,0.0,195.83,14.93,New
2024-10-17,East,Product_19,Beauty,2,393.74,0.0,787.48,159.98,Returning
2024-10-17,East,Product_33,Home Decor,2,245.69,0.0,491.38,81.92,Returning
2024-10-17,West,Product_27,Electronics,2,287.61,0.05,546.45,119.53,Returning
2024-10-17,Central,Product_21,Home Decor,2,183.88,0.0,367.76,77.22,Returning
2024-10-17,East,Product_22,Home Decor,4,432.38,0.05,1643.03,173.74,Returning
2024-10-17,South,Product_33,Beauty,4,195.88,0.0,783.53,61.7,Returning
2024-10-17,East,Product_31,Home Decor,2,320.97,0.05,609.84,144.06,Returning
2024-10-17,West,Product_2,Clothing,1,115.12,0.0,115.12,8.82,Returning
2024-10-17,South,Product_16,Beauty,4,484.33,0.05,1840.47,191.34,New
2024-10-17,South,Product_4,Groceries,3,53.6,0.0,160.81,8.07,New
2024-10-17,West,Product_44,Beauty,1,459.89,0.0,459.89,68.42,New
2024-10-18,North,Product_39,Home Decor,3,472.43,0.0,1417.28,135.42,Returning
2024-10-18,North,Product_34,Home Decor,2,202.72,0.0,405.44,31.77,Returning
2024-10-18,North,Product_5,Home Decor,3,203.93,0.0,611.78,103.15,New
2024-10-18,North,Product_10,Beauty,4,213.97,0.0,855.89,176.59,Returning
2024-10-18,North,Product_34,Clothing,3,188.1,0.05,536.09,62.09,Returning
2024-10-18,East,Product_8,Home Decor,3,290.51,0.0,871.52,122.89,New
2024-10-18,Central,Product_23,Beauty,3,481.26,0.0,1443.77,228.48,Returning
2024-10-18,South,Product_45,Home Decor,3,456.93,0.05,1302.25,215.3,Returning
2024-10-18,South,Product_6,Home Decor,1,138.62,0.1,124.76,7.25,Returning
2024-10-18,South,Product_27,Electronics,4,256.8,0.1,924.47,121.1,New
2024-10-18,West,Product_41,Electronics,2,441.05,0.0,882.1,152.92,New
2024-10-18,East,Product_26,Electronics,4,494.54,0.0,1978.16,321.7,New
2024-10-18,South,Product_24,Clothing,3,369.63,0.15,942.55,111.58,Returning
2024-10-18,Central,Product_24,Electronics,1,142.56,0.0,142.56,17.01,Returning
2024-10-18,North,Product_48,Home Decor,1,392.44,0.05,372.82,26.43,Returning
2024-10-18,West,Product_34,Clothing,3,229.5,0.0,688.5,47.67,Returning
2024-10-18,West,Product_40,Beauty,1,311.01,0.0,311.01,30.38,Returning
2024-10-18,South,Product_42,Groceries,4,455.33,0.0,1821.32,211.6,Returning
2024-10-18,East,Product_28,Groceries,4,497.65,0.0,1990.58,108.74,Returning
2024-10-18,East,Product_41,Groceries,4,316.91,0.0,1267.62,67.57,Returning
2024-10-18,Central,Product_16,Clothing,4,34.94,0.0,139.77,11.08,Returning
2024-10-18,East,Product_13,Clothing,2,427.6,0.15,726.92,155.14,New
2024-10-18,North,Product_44,Beauty,3,427.03,0.1,1152.97,274.33,New
2024-10-18,West,Product_26,Groceries,2,331.75,0.0,663.5,75.21,Returning
2024-10-18,Central,Product_50,Beauty,1,95.8,0.0,95.8,10.57,Returning
2024-10-18,West,Product_14,Beauty,2,472.83,0.05,898.38,50.18,Returning
2024-10-18,Central,Product_31,Electronics,3,24.0,0.0,72.0,6.52,Returning
2024-10-18,West,Product_15,Home Decor,2,353.98,0.0,707.96,148.34,New
2024-10-18,East,Product_16,Beauty,2,398.78,0.05,757.68,43.9,Returning
2024-10-18,East,Product_45,Electronics,3,390.09,0.05,1111.77,236.14,New
2024-10-18,South,Product_20,Beauty,4,421.41,0.1,1517.07,197.21,Returning
2024-10-18,West,Product_40,Beauty,3,178.16,0.0,534.48,33.82,New
2024-10-18,East,Product_47,Groceries,3,219.53,0.15,559.81,75.2,Returning
2024-10-18,North,Product_17,Clothing,2,86.73,0.0,173.46,24.86,Returning
2024-10-18,East,Product_37,Clothing,1,284.13,0.0,284.13,57.65,New
2024-10-18,South,Product_4,Clothing,3,294.87,0.1,796.15,149.87,New
2024-10-18,East,Product_22,Groceries,1,154.14,0.0,154.14,18.58,New
2024-10-18,Central,Product_46,Electronics,3,251.12,0.0,753.37,134.63,Returning
2024-10-18,Central,Product_27,Beauty,2,73.1,0.0,146.21,11.1,New
2024-10-18,West,Product_50,Home Decor,2,357.79,0.0,715.58,45.64,Returning
2024-10-18,South,Product_27,Beauty,4,329.73,0.1,1187.04,217.77,Returning
2024-10-18,North,Product_23,Home Decor,3,216.41,0.1,584.31,46.63,Returning
2024-10-18,North,Product_13,Clothing,2,135.25,0.15,229.92,34.86,Returning
2024-10-18,East,Product_23,Clothing,4,259.06,0.0,1036.25,181.35,New
2024-10-18,South,Product_23,Electronics,1,492.43,0.0,492.43,41.47,Returning
2024-10-18,Central,Product_41,Groceries,3,174.3,0.0,522.89,46.52,Returning
2024-10-18,North,Product_35,Groceries,2,26.25,0.0,52.5,10.23,Returning
2024-10-18,Central,Product_18,Beauty,2,255.96,0.1,460.72,69.12,Returning
2024-10-18,North,Product_44,Clothing,3,246.47,0.0,739.42,146.75,Returning
2024-10-18,South,Product_22,Electronics,2,62.32,0.0,124.65,12.97,New
2024-10-19,East,Product_2,Clothing,1,68.32,0.0,68.32,13.74,Returning
2024-10-19,North,Product_15,Home Decor,3,362.3,0.05,1032.56,237.35,Returning
2024-10-19,Central,Product_15,Home Decor,4,68.17,0.15,231.79,12.72,Returning
2024-10-19,North,Product_46,Home Decor,3,332.11,0.05,946.52,103.09,Returning
2024-10-19,West,Product_20,Beauty,3,235.58,0.0,706.75,46.34,Returning
2024-10-19,North,Product_18,Beauty,4,493.87,0.05,1876.72,142.47,New
2024-10-19,North,Product_9,Beauty,3,14.52,0.1,39.2,4.25,New
2024-10-19,West,Product_38,Home Decor,1,142.25,0.0,142.25,23.26,New
2024-10-19,South,Product_29,Groceries,4,481.85,0.0,1927.39,206.26,Returning
2024-10-19,West,Product_2,Beauty,2,177.33,0.05,336.92,57.67,Returning
2024-10-19,East,Product_41,Groceries,2,360.22,0.0,720.45,118.08,Returning
2024-10-19,North,Product_14,Beauty,1,263.95,0.05,250.75,47.78,Returning
2024-10-19,West,Product_25,Home Decor,2,489.51,0.1,881.11,87.82,New
2024-10-19,South,Product_19,Home Decor,3,126.61,0.0,379.82,55.35,New
2024-10-19,South,Product_2,Electronics,4,372.8,0.0,1491.19,82.13,New
2024-10-19,South,Product_10,Groceries,2,213.2,0.0,426.41,90.47,New
2024-10-19,West,Product_45,Clothing,4,202.18,0.0,808.72,168.94,Returning
2024-10-19,West,Product_26,Groceries,4,80.4,0.0,321.6,68.58,Returning
2024-10-19,West,Product_40,Clothing,3,273.4,0.0,820.21,196.89,Returning
2024-10-19,Central,Product_22,Home Decor,1,391.73,0.0,391.73,97.35,New
2024-10-19,South,Product_9,Clothing,2,206.69,0.05,392.72,49.16,Returning
2024-10-19,East,Product_17,Clothing,2,385.47,0.0,770.94,60.03,Returning
2024-10-19,South,Product_39,Electronics,2,314.33,0.0,628.66,146.46,New
2024-10-19,South,Product_46,Electronics,3,494.24,0.0,1482.71,241.6,Returning
2024-10-19,Central,Product_27,Groceries,3,331.9,0.05,945.9,169.81,Returning
2024-10-19,Central,Product_4,Clothing,4,205.18,0.05,779.67,50.24,New
2024-10-19,East,Product_36,Home Decor,4,422.08,0.05,1603.92,115.94,Returning
2024-10-19,West,Product_42,Electronics,3,355.4,0.05,1012.89,139.5,Returning
2024-10-19,Central,Product_8,Home Decor,4,347.38,0.0,1389.51,81.01,Returning
2024-10-19,West,Product_2,Groceries,1,144.88,0.1,130.39,8.66,Returning
2024-10-20,West,Product_12,Groceries,4,282.05,0.0,1128.21,106.95,Returning
2024-10-20,South,Product_3,Clothing,3,348.93,0.1,942.1,207.42,Returning
2024-10-20,North,Product_11,Clothing,1,150.76,0.0,150.76,12.98,New
2024-10-20,North,Product_25,Clothing,1,454.32,0.0,454.32,37.4,New
2024-10-20,East,Product_4,Electronics,1,441.23,0.05,419.17,93.49,Returning
2024-10-20,North,Product_21,Home Decor,1,196.5,0.0,196.5,28.92,Returning
2024-10-20,West,Product_42,Groceries,1,208.22,0.0,208.22,30.74,New
2024-10-20,North,Product_42,Beauty,1,328.03,0.05,311.63,55.77,Returning
2024-10-20,North,Product_33,Groceries,4,294.12,0.0,1176.48,259.56,Returning
2024-10-20,Central,Product_1,Groceries,2,232.37,0.05,441.51,69.57,New
2024-10-20,North,Product_32,Electronics,2,285.22,0.0,570.44,120.34,New
2024-10-20,West,Product_12,Electronics,1,419.28,0.05,398.31,87.28,Returning
2024-10-20,North,Product_21,Home Decor,4,238.56,0.0,954.26,94.1,Returning
2024-10-20,West,Product_45,Clothing,2,112.82,0.0,225.64,30.28,Returning
2024-10-20,East,Product_6,Electronics,3,234.54,0.0,703.61,143.27,Returning
2024-10-20,West,Product_46,Electronics,3,181.53,0.05,517.35,38.58,Returning
2024-10-20,South,Product_20,Electronics,3,70.36,0.0,211.07,22.46,New
2024-10-20,East,Product_49,Groceries,2,471.81,0.05,896.45,182.65,New
2024-10-20,South,Product_34,Clothing,3,24.07,0.0,72.2,8.33,New
2024-10-20,Central,Product_2,Groceries,2,357.94,0.0,715.88,109.23,Returning
2024-10-20,West,Product_15,Beauty,4,458.3,0.0,1833.19,260.41,Returning
2024-10-20,Central,Product_8,Home Decor,2,400.03,0.05,760.05,147.21,Returning
2024-10-20,North,Product_5,Electronics,2,336.14,0.0,672.27,34.83,Returning
2024-10-20,East,Product_11,Clothing,2,76.61,0.0,153.23,13.59,Returning
2024-10-20,North,Product_44,Clothing,2,255.59,0.0,511.18,115.02,Returning
2024-10-20,South,Product_7,Home Decor,2,385.67,0.0,771.33,131.5,New
2024-10-20,West,Product_15,Electronics,3,403.83,0.05,1150.91,253.85,Returning
2024-10-20,East,Product_43,Electronics,4,193.7,0.0,774.79,141.47,Returning
2024-10-20,Central,Product_21,Clothing,4,433.58,0.0,1734.32,171.75,Returning
2024-10-20,East,Product_23,Home Decor,3,265.13,0.0,795.38,194.58,Returning
2024-10-20,South,Product_42,Beauty,4,369.79,0.05,1405.21,202.3,New
2024-10-20,North,Product_2,Groceries,4,47.33,0.0,189.3,35.29,New
2024-10-20,Central,Product_5,Electronics,4,367.7,0.0,1470.8,294.0,New
2024-10-20,West,Product_1,Groceries,2,325.68,0.0,651.37,133.59,Returning
2024-10-20,East,Product_49,Home Decor,1,408.96,0.05,388.51,77.93,Returning
2024-10-20,North,Product_30,Clothing,1,114.99,0.05,109.24,16.26,Returning
2024-10-20,South,Product_39,Beauty,4,487.21,0.05,1851.4,220.21,Returning
2024-10-20,Central,Product_5,Beauty,1,250.53,0.0,250.53,29.01,Returning
2024-10-20,West,Product_12,Clothing,3,191.68,0.0,575.05,35.14,Returning
2024-10-20,North,Product_42,Home Decor,4,435.3,0.1,1567.07,122.89,Returning
2024-10-20,South,Product_22,Groceries,3,396.67,0.1,1071.02,204.64,Returning
2024-10-20,Central,Product_35,Groceries,1,127.1,0.1,114.39,26.31,Returning
2024-10-20,North,Product_6,Groceries,4,478.53,0.0,1914.11,175.45,Returning
2024-10-20,West,Product_33,Groceries,2,327.64,0.15,556.99,29.21,Returning
2024-10-20,West,Product_47,Clothing,4,312.01,0.1,1123.23,186.13,New
2024-10-20,Central,Product_29,Home Decor,2,333.45,0.05,633.55,75.69,Returning
2024-10-20,North,Product_16,Electronics,1,302.32,0.0,302.32,15.93,Returning
2024-10-20,Central,Product_30,Groceries,3,356.55,0.0,1069.66,224.24,New
2024-10-20,Central,Product_22,Groceries,3,103.28,0.0,309.83,16.6,New
2024-10-20,South,Product_9,Electronics,4,464.8,0.0,1859.22,165.9,Returning
2024-10-20,Central,Product_43,Clothing,1,439.29,0.05,417.33,70.76,Returning
2024-10-20,South,Product_8,Beauty,3,43.13,0.0,129.4,16.36,New
2024-10-20,West,Product_47,Electronics,3,116.3,0.0,348.9,56.17,Returning
2024-10-20,North,Product_20,Clothing,2,80.28,0.1,144.5,17.32,Returning
2024-10-20,Central,Product_37,Clothing,4,63.19,0.0,252.75,41.12,Returning
2024-10-20,North,Product_14,Home Decor,4,351.54,0.05,1335.84,278.59,Returning
2024-10-20,Central,Product_16,Groceries,1,118.37,0.1,106.54,9.14,Returning
2024-10-21,West,Product_8,Groceries,3,326.9,0.05,931.66,183.19,New
2024-10-21,Central,Product_28,Beauty,3,33.16,0.15,84.55,8.06,Returning
2024-10-21,South,Product_15,Clothing,4,449.01,0.0,1796.05,250.7,Returning
2024-10-21,North,Product_2,Home Decor,1,243.98,0.05,231.78,44.48,Returning
2024-10-21,Central,Product_2,Electronics,4,57.69,0.15,196.15,37.36,Returning
2024-10-21,East,Product_48,Groceries,4,199.83,0.05,759.37,86.75,Returning
2024-10-21,South,Product_34,Beauty,1,115.71,0.0,115.71,27.02,Returning
2024-10-21,East,Product_22,Home Decor,4,397.1,0.0,1588.39,158.47,Returning
2024-10-21,Central,Product_50,Electronics,4,40.48,0.0,161.92,24.45,Returning
2024-10-21,East,Product_10,Clothing,1,10.77,0.0,10.77,0.86,Returning
2024-10-21,Central,Product_13,Groceries,4,317.28,0.05,1205.67,108.89,New
2024-10-21,North,Product_47,Beauty,4,362.48,0.0,1449.91,162.11,New
2024-10-21,West,Product_14,Groceries,2,243.71,0.0,487.41,46.86,New
2024-10-21,South,Product_11,Beauty,3,374.47,0.0,1123.41,220.24,Returning
2024-10-21,East,Product_47,Beauty,2,258.45,0.0,516.89,122.83,Returning
2024-10-21,Central,Product_36,Beauty,2,95.05,0.05,180.59,24.03,Returning
2024-10-21,Central,Product_23,Clothing,2,368.47,0.0,736.94,76.48,New
2024-10-21,South,Product_44,Electronics,3,219.92,0.0,659.76,99.58,Returning
2024-10-21,West,Product_8,Clothing,4,375.52,0.15,1276.76,126.77,Returning
2024-10-21,East,Product_8,Home Decor,2,101.64,0.15,172.79,11.76,New
2024-10-21,South,Product_17,Clothing,2,455.2,0.0,910.4,174.11,Returning
2024-10-21,West,Product_49,Electronics,2,191.74,0.0,383.48,66.08,Returning
2024-10-21,Central,Product_8,Home Decor,1,336.48,0.05,319.66,75.79,New
2024-10-21,West,Product_34,Home Decor,4,492.47,0.0,1969.88,109.99,New
2024-10-21,West,Product_42,Electronics,1,468.33,0.0,468.33,85.41,Returning
2024-10-21,Central,Product_21,Beauty,4,177.37,0.05,673.99,91.45,Returning
2024-10-21,West,Product_25,Clothing,1,302.63,0.05,287.5,65.48,New
2024-10-21,East,Product_22,Electronics,2,82.31,0.05,156.38,12.93,New
2024-10-21,East,Product_23,Groceries,2,472.15,0.0,944.3,70.0,New
2024-10-21,East,Product_25,Home Decor,1,354.18,0.0,354.18,27.51,New
2024-10-21,West,Product_13,Clothing,3,326.51,0.15,832.61,127.82,New
2024-10-21,West,Product_41,Home Decor,1,204.49,0.05,194.27,14.68,Returning
2024-10-21,South,Product_14,Home Decor,1,8.46,0.0,8.46,1.38,Returning
2024-10-21,East,Product_2,Groceries,1,285.25,0.05,270.99,20.94,Returning
2024-10-21,East,Product_17,Clothing,3,73.39,0.0,220.18,23.56,Returning
2024-10-21,South,Product_13,Clothing,4,135.46,0.0,541.83,100.63,New
2024-10-21,West,Product_16,Electronics,4,128.74,0.15,437.72,59.95,Returning
2024-10-21,East,Product_37,Groceries,4,316.62,0.15,1076.5,104.12,Returning
2024-10-21,West,Product_18,Clothing,1,12.06,0.05,11.46,0.97,Returning
2024-10-21,East,Product_16,Clothing,3,31.86,0.0,95.58,15.5,Returning
2024-10-21,North,Product_24,Home Decor,3,306.94,0.05,874.78,153.15,New
2024-10-21,North,Product_6,Beauty,3,83.69,0.05,238.5,22.16,Returning
2024-10-21,South,Product_14,Groceries,3,119.6,0.0,358.81,73.01,Returning
2024-10-21,North,Product_18,Electronics,1,315.91,0.0,315.91,49.11,Returning
2024-10-22,South,Product_32,Clothing,1,306.66,0.05,291.33,56.93,New
2024-10-22,West,Product_38,Electronics,2,33.27,0.05,63.2,15.06,Returning
2024-10-22,South,Product_37,Home Decor,3,32.08,0.1,86.62,8.94,New
2024-10-22,South,Product_25,Electronics,1,363.41,0.1,327.07,28.89,New
2024-10-22,North,Product_23,Groceries,4,396.55,0.1,1427.56,90.94,New
2024-10-22,North,Product_13,Home Decor,1,358.01,0.0,358.01,59.45,Returning
2024-10-22,West,Product_22,Clothing,1,326.77,0.0,326.77,77.93,New
2024-10-22,North,Product_14,Electronics,1,133.01,0.0,133.01,11.71,Returning
2024-10-22,West,Product_19,Home Decor,4,411.43,0.0,1645.73,95.59,New
2024-10-22,East,Product_37,Home Decor,4,175.8,0.05,668.05,130.54,Returning
2024-10-22,West,Product_11,Clothing,4,381.0,0.0,1524.01,85.86,New
2024-10-22,North,Product_12,Electronics,1,201.36,0.15,171.16,17.47,Returning
2024-10-22,South,Product_23,Beauty,4,317.43,0.0,1269.73,250.34,Returning
2024-10-22,South,Product_19,Electronics,3,31.55,0.0,94.64,11.1,New
2024-10-22,North,Product_13,Beauty,4,147.49,0.0,589.94,74.14,Returning
2024-10-22,Central,Product_23,Groceries,2,303.32,0.05,576.31,112.25,Returning
2024-10-22,South,Product_32,Clothing,1,426.9,0.0,426.9,49.05,Returning
2024-10-22,Central,Product_44,Home Decor,3,493.54,0.0,1480.61,251.17,Returning
2024-10-22,North,Product_6,Groceries,4,308.85,0.15,1050.09,109.3,Returning
2024-10-22,East,Product_29,Home Decor,4,105.69,0.05,401.61,27.42,New
2024-10-22,Central,Product_5,Groceries,3,465.65,0.1,1257.27,228.58,Returning
2024-10-22,North,Product_24,Electronics,3,115.41,0.0,346.22,58.38,New
2024-10-22,South,Product_6,Groceries,2,84.29,0.05,160.15,12.36,Returning
2024-10-22,East,Product_35,Clothing,2,234.94,0.0,469.88,74.4,Returning
2024-10-22,Central,Product_48,Clothing,4,310.2,0.05,1178.74,121.47,Returning
2024-10-22,West,Product_16,Groceries,2,112.11,0.0,224.22,40.19,Returning
2024-10-22,South,Product_18,Electronics,4,308.23,0.0,1232.91,119.59,New
2024-10-22,East,Product_1,Beauty,1,85.02,0.0,85.02,4.61,Returning
2024-10-22,East,Product_28,Beauty,3,133.33,0.0,400.0,50.52,New
2024-10-22,North,Product_47,Clothing,1,157.04,0.0,157.04,25.48,Returning
2024-10-22,Central,Product_32,Home Decor,3,311.0,0.0,933.0,223.06,New
2024-10-22,Central,Product_43,Electronics,1,283.17,0.0,283.17,55.83,New
2024-10-22,East,Product_25,Home Decor,1,95.53,0.05,90.75,15.64,Returning
2024-10-22,North,Product_47,Groceries,3,365.63,0.0,1096.89,91.71,Returning
2024-10-22,North,Product_45,Beauty,2,372.63,0.05,707.99,139.9,New
2024-10-23,Central,Product_20,Electronics,3,30.02,0.0,90.07,5.07,Returning
2024-10-23,Central,Product_35,Groceries,2,256.61,0.0,513.21,45.74,Returning
2024-10-23,West,Product_4,Clothing,2,476.7,0.0,953.4,207.04,New
2024-10-23,West,Product_33,Electronics,2,450.27,0.0,900.53,127.48,Returning
2024-10-23,North,Product_49,Clothing,4,473.56,0.15,1610.11,376.76,New
2024-10-23,East,Product_19,Home Decor,3,480.34,0.0,1441.02,319.02,Returning
2024-10-23,Central,Product_42,Beauty,1,452.23,0.0,452.23,59.78,New
2024-10-23,East,Product_45,Electronics,1,276.91,0.0,276.91,45.53,Returning
2024-10-23,South,Product_39,Home Decor,3,283.88,0.0,851.64,174.7,Returning
2024-10-23,West,Product_47,Home Decor,1,70.5,0.15,59.92,13.74,Returning
2024-10-23,West,Product_34,Home Decor,3,288.87,0.0,866.62,193.84,New
2024-10-23,Central,Product_14,Electronics,4,198.59,0.0,794.36,113.89,New
2024-10-23,North,Product_26,Beauty,3,314.02,0.0,942.07,188.01,Returning
2024-10-23,South,Product_15,Clothing,4,430.23,0.0,1720.92,374.82,Returning
2024-10-23,West,Product_13,Clothing,3,68.06,0.0,204.19,45.0,Returning
2024-10-23,Central,Product_34,Electronics,4,365.68,0.0,1462.74,324.94,Returning
2024-10-23,North,Product_30,Electronics,2,259.54,0.0,519.08,92.53,New
2024-10-23,West,Product_17,Groceries,1,396.89,0.0,396.89,26.22,Returning
2024-10-23,West,Product_49,Home Decor,4,51.94,0.0,207.75,39.11,Returning
2024-10-23,East,Product_19,Home Decor,3,431.58,0.0,1294.75,76.25,Returning
2024-10-23,West,Product_35,Groceries,1,262.99,0.0,262.99,16.97,New
2024-10-23,West,Product_33,Clothing,4,441.35,0.1,1588.86,178.53,Returning
2024-10-23,West,Product_23,Electronics,1,454.13,0.05,431.43,42.41,Returning
2024-10-23,South,Product_8,Electronics,3,449.85,0.1,1214.6,221.98,New
2024-10-23,East,Product_17,Clothing,1,251.7,0.0,251.7,45.59,Returning
2024-10-23,West,Product_1,Groceries,2,409.8,0.0,819.59,108.34,Returning
2024-10-23,West,Product_9,Beauty,1,22.12,0.0,22.12,1.8,Returning
2024-10-23,South,Product_1,Beauty,4,65.9,0.05,250.42,19.11,Returning
2024-10-23,North,Product_24,Groceries,3,421.57,0.0,1264.71,78.67,New
2024-10-23,South,Product_33,Beauty,3,392.34,0.05,1118.17,68.86,New
2024-10-23,South,Product_6,Electronics,1,394.61,0.1,355.15,30.76,Returning
2024-10-23,West,Product_19,Home Decor,2,211.74,0.0,423.48,51.2,Returning
2024-10-23,East,Product_29,Groceries,1,498.74,0.0,498.74,76.04,Returning
2024-10-23,East,Product_30,Groceries,3,57.74,0.0,173.23,17.96,Returning
2024-10-23,Central,Product_27,Home Decor,2,64.86,0.0,129.72,14.9,Returning
2024-10-23,Central,Product_48,Clothing,1,337.16,0.0,337.16,22.66,Returning
2024-10-23,Central,Product_12,Groceries,1,78.7,0.05,74.77,10.93,New
2024-10-23,West,Product_43,Electronics,4,419.04,0.0,1676.16,283.83,Returning
2024-10-23,North,Product_16,Home Decor,3,361.74,0.0,1085.22,251.76,Returning
2024-10-23,East,Product_23,Home Decor,4,252.1,0.0,1008.41,184.48,New
2024-10-23,North,Product_50,Groceries,3,57.08,0.1,154.11,11.99,Returning
2024-10-23,West,Product_50,Home Decor,4,439.91,0.1,1583.69,106.3,New
2024-10-23,North,Product_11,Electronics,3,135.12,0.0,405.35,53.15,New
2024-10-23,Central,Product_4,Groceries,3,497.93,0.0,1493.78,257.04,Returning
2024-10-23,Central,Product_8,Clothing,3,216.35,0.05,616.59,125.92,Returning
2024-10-23,North,Product_43,Groceries,2,360.79,0.0,721.59,107.5,Returning
2024-10-23,North,Product_47,Electronics,3,489.68,0.05,1395.59,295.42,New
2024-10-23,North,Product_32,Electronics,2,135.99,0.0,271.97,54.12,Returning
2024-10-23,North,Product_15,Electronics,1,323.63,0.15,275.08,14.09,Returning
2024-10-23,East,Product_42,Clothing,2,229.66,0.05,436.35,73.71,New
